team,name,result,points
Chilli Willi,153,225.0,281.0
Chilli Willi,155,196.0,232.0
Chilli Willi,150,184.0,212.0
Chilli Willi,149,175.0,198.0
Chilli Willi,152,171.0,191.0
Chilli Willi,151,167.0,185.0
,SUM,,1299.0
Master of Health Science,129,196.0,232.0
Master of Health Science,130,185.0,214.0
Master of Health Science,136,183.0,211.0
Master of Health Science,105,179.0,204.0
Master of Health Science,134,170.0,190.0
Master of Health Science,132,154.0,165.0
,SUM,,1216.0
