team,name,result,points
Chilli Willi,150,10.0,162.0
Chilli Willi,153,9.0,144.0
Chilli Willi,149,9.0,144.0
Chilli Willi,155,9.0,144.0
Chilli Willi,148,8.0,127.0
Chilli Willi,157,8.0,127.0
,SUM,,848.0
Master of Health Science,130,8.0,127.0
Master of Health Science,132,8.0,127.0
Master of Health Science,134,8.0,127.0
Master of Health Science,105,7.0,109.0
Master of Health Science,136,6.0,92.0
Master of Health Science,94,6.0,92.0
,SUM,,674.0
