team,name,result,points
Chilli Willi,148,11.0,135.0
Chilli Willi,150,11.0,135.0
Chilli Willi,149,10.0,121.0
Chilli Willi,153,9.0,108.0
Chilli Willi,155,9.0,108.0
Chilli Willi,157,9.0,108.0
,SUM,,715.0
Master of Health Science,132,9.0,108.0
Master of Health Science,136,9.0,108.0
Master of Health Science,129,8.0,95.0
Master of Health Science,130,8.0,95.0
Master of Health Science,134,8.0,95.0
Master of Health Science,94,7.0,82.0
,SUM,,583.0
