team,name,result,points
TS Jahn Juniors,128,13.5,226.0
TS Jahn Juniors,124,11.0,180.0
TS Jahn Juniors,127,11.0,180.0
TS Jahn Juniors,125,10.5,171.0
TS Jahn Juniors,123,9.5,153.0
TS Jahn Juniors,126,9.5,153.0
,SUM,,1063.0
Panthers aus Putzbrunn,248,9.5,153.0
Panthers aus Putzbrunn,244,8.0,127.0
Panthers aus Putzbrunn,245,7.5,118.0
Panthers aus Putzbrunn,246,5.5,84.0
Panthers aus Putzbrunn,247,4.5,67.0
Panthers aus Putzbrunn,243,2.0,27.0
,SUM,,576.0
