team,name,result,points
Chilli Willi,152,135.0,350.0
Chilli Willi,153,144.0,311.0
Chilli Willi,150,149.0,291.0
Chilli Willi,149,152.0,281.0
Chilli Willi,148,159.0,258.0
Chilli Willi,151,161.0,253.0
,SUM,,1744.0
Master of Health Science,129,134.0,355.0
Master of Health Science,134,141.0,323.0
Master of Health Science,136,147.0,299.0
Master of Health Science,105,157.0,265.0
Master of Health Science,135,169.0,231.0
Master of Health Science,130,175.0,216.0
,SUM,,1689.0
