team,name,result,points
TS Jahn Juniors,461,4.0,220.0
TS Jahn Juniors,466,4.0,220.0
TS Jahn Juniors,770,3.5,191.0
TS Jahn Juniors,458,3.5,191.0
TS Jahn Juniors,463,3.5,191.0
TS Jahn Juniors,457,3.0,162.0
,SUM,,1175.0
Sprint-Torpedos,471,4.0,220.0
Sprint-Torpedos,469,3.5,191.0
Sprint-Torpedos,467,3.0,162.0
Sprint-Torpedos,472,3.0,162.0
Sprint-Torpedos,470,2.5,134.0
Sprint-Torpedos,473,2.5,134.0
,SUM,,1003.0
