team,name,result,points
Juniors,463,6.0,111.0
Juniors,461,4.0,74.0
Juniors,462,4.0,74.0
Juniors,465,4.0,74.0
Juniors,466,4.0,74.0
Juniors,457,3.0,55.0
,SUM,,462.0
Sprint-Torpedos,469,4.0,74.0
Sprint-Torpedos,471,4.0,74.0
Sprint-Torpedos,467,3.0,55.0
Sprint-Torpedos,473,3.0,55.0
Sprint-Torpedos,470,2.0,37.0
Sprint-Torpedos,472,2.0,37.0
,SUM,,332.0
